id,Cijena,Stanje,Lokacija,Adresa,Kvadrata,Broj soba,Sprat,Vrsta grijanja,Vrsta poda,OLX ID,Broj pregleda,Godina izgradnje,Balkon,Kvadratura balkona,Lift,Parking,Garaža,Klima,Novogradnja,Alarm
40046975,186.000,Korišteno,Sarajevo - Centar,Tepebašina 16,62.0,2,1,Plin,Parket,40046975,7102,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40047607,155.000,Korišteno,Sarajevo - Centar,Kosevo 32,55.0,2,5,Centralno (Plin),Laminat,40047607,1471,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno
40049928,121.359,Korišteno,Ilidža,Pijačna,57.8,3,2,Centralno (Plin),Nije uneseno,40049928,793,Nije uneseno,Da,1 m2,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40050163,455.000,Korišteno,"Sarajevo, Novi Grad",Aziza Sacirbegovic,101.0,3,14,Centralno (Kotlovnica),Parket,40050163,2760,2010-2020,Da,6,Da,Da,Da,Nije uneseno,True,Da
40050297,459.000,Korišteno,Sarajevo - Centar,Asima Ferhatovića,145.0,5,2,Centralno (Plin),Parket,40050297,1960,2000-2009,Da,15,Nije uneseno,Da,Da,Da,Nije uneseno,Da
40051724,Po dogovoru,Korišteno,Stari Grad,Nije uneseno,172.0,5,2,Centralno (Plin),Parket,40051724,597,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Da
40053986,89.000,Korišteno,"Sarajevo, Novi Grad",Akifa Šeremeta,50.0,2,1,Struja,Parket,40053986,3871,1980-1989,Da,2,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40054505,130.000,Korišteno,Novo Sarajevo,Porodice Ribar 55,64.0,3,4,Centralno (gradsko),Nije uneseno,40054505,3179,Nije uneseno,Da,6,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40054528,86.000,Korišteno,Sarajevo - Centar,Bjelave,52.0,2,Suteren,Struja,Parket,40054528,2360,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40054929,105.000,Korišteno,Sarajevo - Centar,Zaima Šarca,33.0,1,1,Struja,Parket,40054929,1968,1960-1969,Nije uneseno,Bez,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40055206,310.000,Korišteno,Sarajevo - Centar,Nije uneseno,97.0,3,4,Centralno (Plin),Ostalo,40055206,6552,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno
40056149,180.000,Korišteno,Sarajevo - Centar,Obala Kulina Bana,56.0,3,Visoko prizemlje,Centralno (Plin),Nije uneseno,40056149,975,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40063352,155.000,Korišteno,Novo Sarajevo,Porodice Ribar,58.0,2,4,Centralno (gradsko),Parket,40063352,686,Nije uneseno,Da,1x4; 1x3.5,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40063503,109.200,Korišteno,"Sarajevo, Novi Grad",Trg solidarnosti,56.0,2,2,Centralno (gradsko),Parket,40063503,1163,Nije uneseno,Da,3,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40065322,155.000,Korišteno,"Sarajevo, Novi Grad",Adema Buće,56.0,2,2,Centralno (Kotlovnica),Parket,40065322,391,2010-2020,Da,4,Da,Da,Nije uneseno,Da,True,Nije uneseno
40065663,390.000,Korišteno,Sarajevo - Centar,Alipašina,100.0,4,3,Centralno (gradsko),Nije uneseno,40065663,1032,1980-1989,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40065791,170.000,Korišteno,Sarajevo - Centar,Maršala Tita,56.0,2,4,Plin,Laminat,40065791,700,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40065948,129.000,Korišteno,"Sarajevo, Novi Grad",Trg nezavisnosti,69.0,3,5,Centralno (gradsko),Parket,40065948,859,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40066011,147.000,Korišteno,Sarajevo - Centar,Tepebašina,69.0,3,Prizemlje,Centralno (Plin),Parket,40066011,1551,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40066578,Po dogovoru,Korišteno,Sarajevo - Centar,Skenderija Čikma,122.0,3,4,Centralno (Plin),Nije uneseno,40066578,738,2010-2019,Da,4,Nije uneseno,Da,Da,Da,True,Da
40066740,103.000,Korišteno,"Sarajevo, Novi Grad",Bajrama Zenunija,66.0,3,10,Centralno (gradsko),Parket,40066740,2666,1970-1979,Da,4,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40067632,165.000,Korišteno,Sarajevo - Centar,Antuna Hangija,68.0,3,Visoko prizemlje,Plin,Parket,40067632,1543,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40069815,110.000,Korišteno,"Sarajevo, Novi Grad",Bosanska 9,60.0,2,4,Centralno (gradsko),Nije uneseno,40069815,2218,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40070665,93.000,Korišteno,"Sarajevo, Novi Grad",Petra Tijesica,89.0,4,5,Struja,Brodski,40070665,3825,2000-2009,Da,5 m2,Nije uneseno,Da,Nije uneseno,Nije uneseno,True,Nije uneseno
40074045,120.000,Korišteno,Vogošća,Tome Mendeša broj 10,65.0,3,1,Centralno (gradsko),Parket,40074045,1141,1980-1989,Nije uneseno,3 m2,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
40075865,145.000,Korišteno,Ilidža,Butmirska cesta,53.44,2,1,Centralno (Kotlovnica),Parket,40075865,686,2000-2009,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno
40076507,119.500,Korišteno,Ilidža,dr Silve Rizvanbegović,71.0,3,4,Centralno (gradsko),Parket,40076507,2751,2010-2020,Da,3,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40083528,250.000,Korišteno,Novo Sarajevo,Grbavička,74.0,3,1,Centralno (gradsko),Parket,40083528,799,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40086871,50.000,Korišteno,Novo Sarajevo,Humska,40.0,1,Prizemlje,Centralno (Plin),Nije uneseno,40086871,4095,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40094846,198.000,Korišteno,"Sarajevo, Novi Grad",Hamdije Kapidžića,79.0,3,1,Centralno (Kotlovnica),Parket,40094846,1125,1980-1989,Nije uneseno,6,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40095850,41.000,Korišteno,Stari Grad,Safvet Bega Basagica,22.0,1,Prizemlje,Struja,Nije uneseno,40095850,2417,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40097528,300.000,Korišteno,Sarajevo - Centar,Kralja Tvrtka,104.0,4,1,Centralno (Plin),Parket,40097528,762,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40099013,129.000,Korišteno,"Sarajevo, Novi Grad",Bosanska,70.0,3,11,Centralno (gradsko),Parket,40099013,523,1980-1989,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40100148,189.000,Korišteno,Stari Grad,Hulusina,93.0,3,2,Plin,Parket,40100148,1460,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40100790,85.000,Novo,"Sarajevo, Novi Grad",500725,46.0,2,1,Plin,Parket,40100790,5754,Nije uneseno,Da,3,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40101529,129.000,Korišteno,"Sarajevo, Novi Grad",Žrtava Fašizma,56.0,2,5,Centralno (gradsko),Nije uneseno,40101529,3049,Nije uneseno,Da,5,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40101685,104.000,Korišteno,Novo Sarajevo,Muhameda ef. Pandže,56.0,3,3,Centralno (Plin),Parket,40101685,2833,Nije uneseno,Da,2x7,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40102853,650.000,Korišteno,"Sarajevo, Novi Grad",Milana Prologa,155.0,4,13,Centralno (gradsko),Nije uneseno,40102853,4013,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Da
40105600,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Geteova,54.0,2,1,Centralno (gradsko),Parket,40105600,409,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40106266,155.000,Korišteno,Novo Sarajevo,Porodice Ribar,58.0,2,4,Centralno (gradsko),Parket,40106266,1118,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40109225,75.000,Korišteno,Stari Grad,Mihrivode 20,72.0,2,Prizemlje,Plin,Brodski,40109225,597,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40110796,118.000,Korišteno,"Sarajevo, Novi Grad",Emila Zole,68.0,3,5,Centralno (gradsko),Nije uneseno,40110796,2731,1980-1989,Da,6,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40111004,Po dogovoru,Korišteno,Sarajevo - Centar,Franca Lehara,72.0,3,4,Centralno (gradsko),Parket,40111004,4501,1960-1969,Da,2+2,Da,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
40111901,133.000,Korišteno,"Sarajevo, Novi Grad",Bosanska,70.0,3,11,Centralno (gradsko),Laminat,40111901,916,Nije uneseno,Da,3 m2,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40112066,133.680,Korišteno,Ilidža,Stupska,70.0,3,7,Centralno (Plin),Parket,40112066,714,2010-2020,Da,cca 6 m2,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40112178,128.500,Korišteno,"Sarajevo, Novi Grad",Emila Zole,68.0,3,3,Centralno (gradsko),Parket,40112178,2655,1980-1989,Da,6 m2,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40115815,Po dogovoru,Korišteno,Novo Sarajevo,Topal Osman-paše,53.0,2,11,Centralno (gradsko),Parket,40115815,2249,1970-1979,Da,4,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40116831,154.000,Korišteno,Novo Sarajevo,Džamijska,54.0,2,8,Centralno (gradsko),Parket,40116831,1682,Nije uneseno,Da,7,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40117319,80.000,Korišteno,Stari Grad,Isevića sokak,23.0,1,1,Struja,Laminat,40117319,3529,1950-1959,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40117329,136.000,Korišteno,Novo Sarajevo,Grbavička,43.0,1,2,Centralno (Plin),Parket,40117329,2993,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40118123,80.000,Korišteno,Novo Sarajevo,Antuna Branka Šimića,37.0,1,18,Centralno (gradsko),Nije uneseno,40118123,3738,Nije uneseno,Nije uneseno,3,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40118267,210.000,Korišteno,Sarajevo - Centar,Mejtaš,88.0,4,Visoko prizemlje,Plin,Nije uneseno,40118267,468,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40119930,220.000,Korišteno,"Sarajevo, Novi Grad",Džemala Bijedića 129,68.0,3,9,Centralno (Kotlovnica),Nije uneseno,40119930,3773,2010-2019,Da,Ni.e uneseno,Da,Da,Da,Da,True,Nije uneseno
40121241,106.000,Korišteno,Ilidža,Ibrahima Ljubovića,51.0,2,Visoko prizemlje,Struja,Laminat,40121241,2397,1950-1959,Nije uneseno,2,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40123070,Po dogovoru,Korišteno,Sarajevo - Centar,Čobanija,88.0,3,Prizemlje,Struja,Laminat,40123070,1001,1990-1999,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40127196,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Tuzlanska,57.0,2,5,Centralno (gradsko),Parket,40127196,266,Nije uneseno,Da,4,Da,Da,Nije uneseno,Nije uneseno,True,Nije uneseno
40128251,142.900,Korišteno,"Sarajevo, Novi Grad",Semira Frašte,77.0,4,9,Centralno (gradsko),Parket,40128251,1148,1970-1979,Da,6,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40129258,130.000,Korišteno,"Sarajevo, Novi Grad",Nerkeza Smailagića 8,72.0,3,10,Centralno (gradsko),Parket,40129258,883,Nije uneseno,Nije uneseno,Ustakl.en,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40130627,211.000,Korišteno,Sarajevo - Centar,Muhameda Hadžijahića,141.0,5,6,Centralno (Plin),Parket,40130627,910,2010-2020,Da,3+4,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40132092,89.500,Korišteno,"Sarajevo, Novi Grad",Semira Frašte,52.0,2,1,Centralno (gradsko),Parket,40132092,5316,1970-1979,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40132487,175.214,Korišteno,Novo Sarajevo,Sprečanska,67.0,3,7,Plin,Parket,40132487,1943,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,True,Nije uneseno
40135846,132.000,Korišteno,Sarajevo - Centar,Maršala Tita,46.0,2,Prizemlje,Centralno (Plin),Nije uneseno,40135846,2530,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40136478,128.000,Korišteno,"Sarajevo, Novi Grad",Emila Zole,68.0,3,3,Centralno (gradsko),Parket,40136478,1688,Nije uneseno,Da,6,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40143631,129.500,Korišteno,"Sarajevo, Novi Grad",Nerkeza Smailagića,72.0,3,10,Centralno (gradsko),Nije uneseno,40143631,968,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40144231,129.000,Korišteno,"Sarajevo, Novi Grad",Džemala Bijedića,45.0,2,3,Struja,Parket,40144231,1377,2010-2020,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,True,Nije uneseno
40145232,252.000,Korišteno,Novo Sarajevo,Zmaja od Bosne,80.0,3,4,Centralno (gradsko),Parket,40145232,3682,1970-1979,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40147338,124.000,Korišteno,Ilidža,Džemala Bijedića,51.62,2,5,Centralno (Kotlovnica),Parket,40147338,3281,2010-2019,Da,"3,55",Da,Da,Nije uneseno,Da,True,Nije uneseno
40147388,138.000,Korišteno,Ilidža,Džemala Bijedića,55.62,2,2,Centralno (Kotlovnica),Parket,40147388,791,2010-2019,Da,"7,91",Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40151393,97.000,Korišteno,"Sarajevo, Novi Grad",Ante Babića,56.0,2,13,Centralno (gradsko),Parket,40151393,1076,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40153479,285.000,Korišteno,Sarajevo - Centar,Vrazova,70.0,3,1,Centralno (Plin),Laminat,40153479,758,Nije uneseno,Nije uneseno,Bez,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40153943,178.000,Korišteno,Sarajevo - Centar,Skenderija Čikma,50.0,2,2,Centralno (Plin),Nije uneseno,40153943,1794,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40158612,120.000,Korišteno,Novo Sarajevo,Fojnička,56.0,2,3,Struja,Nije uneseno,40158612,1853,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40158716,199.000,Korišteno,Sarajevo - Centar,Hasana Kikića,68.0,2,6,Centralno (Plin),Parket,40158716,1197,2000-2009,Nije uneseno,Ni.e uneseno,Da,Nije uneseno,Da,Da,True,Nije uneseno
40158813,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Adija Mulabegovića,55.0,3,3,Centralno (gradsko),Parket,40158813,2744,1980-1989,Da,5,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40159099,180.000,Korišteno,Ilidža,Stupska,102.0,4,10,Centralno (Kotlovnica),Parket,40159099,3099,2010-2019,Da,10,Da,Da,Nije uneseno,Da,True,Nije uneseno
40159646,Po dogovoru,Korišteno,Sarajevo - Centar,Muhameda Ef. Pandže,52.0,2,Visoko prizemlje,Centralno (Plin),Nije uneseno,40159646,1682,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Da
40162205,139.950,Korišteno,Novo Sarajevo,Marka Marulića,54.0,2,6,Centralno (gradsko),Parket,40162205,2580,Nije uneseno,Da,4,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40162740,Po dogovoru,Korišteno,Sarajevo - Centar,Josipa Vancaša 15,130.0,5,2,Centralno (Plin),Parket,40162740,420,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Da
40163480,256.000,Korišteno,Sarajevo - Centar,Alekse Santica,105.0,3,1,Ostalo,Nije uneseno,40163480,698,Nije uneseno,Da,Ni.e uneseno,Da,Da,Da,Da,Nije uneseno,Nije uneseno
40166195,69.900,Korišteno,Sarajevo - Centar,Omera Stupca 4,27.0,1,Prizemlje,Struja,Parket,40166195,3002,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40167064,151.000,Korišteno,"Sarajevo, Novi Grad",Trg medjunarodnog prijateljstva 4,70.0,3,5,Centralno (gradsko),Parket,40167064,577,1970-1979,Da,3,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40167997,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nerkeza Smailagića,72.0,3,10,Centralno (gradsko),Nije uneseno,40167997,561,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40169241,83.000,Korišteno,Novo Sarajevo,Pofalići,28.0,1,5,Centralno (gradsko),Nije uneseno,40169241,2223,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40169514,80.000,Korišteno,"Sarajevo, Novi Grad",Stupska,35.0,1,10,Centralno (gradsko),Nije uneseno,40169514,3457,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40170168,Po dogovoru,Korišteno,Novo Sarajevo,Porodice Ribara,58.0,2,4,Centralno (gradsko),Parket,40170168,1177,Nije uneseno,Da,4,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40172305,110.000,Korišteno,"Sarajevo, Novi Grad",Adija Mulabegovica,60.0,3,3,Centralno (gradsko),Parket,40172305,1930,1980-1989,Da,"4,5",Da,Da,Nije uneseno,Nije uneseno,True,Nije uneseno
40175208,265.000,Korišteno,Novo Sarajevo,Grbavička,72.0,4,4,Centralno (gradsko),Parket,40175208,1411,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Da
40184127,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,68.0,3,3,Centralno (gradsko),Parket,40184127,532,1980-1989,Da,5,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40188746,250.000,Korišteno,Sarajevo - Centar,Odobašina ulica,83.0,3,3,Plin,Nije uneseno,40188746,916,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno
40191558,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Dobrinja 2,81.0,4,4,Centralno (Kotlovnica),Nije uneseno,40191558,497,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40191676,105.000,Korišteno,"Sarajevo, Novi Grad",Petra Tiješića,69.0,3,4,Centralno (gradsko),Nije uneseno,40191676,1847,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40191880,133.000,Korišteno,"Sarajevo, Novi Grad",Želimira Vidovića Kelija,59.15,2,4,Centralno (gradsko),Parket,40191880,4146,2010-2019,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,True,Da
40196146,129.000,Korišteno,Novo Sarajevo,"Ferde Hauptmana, Dolac Malta",54.0,2,7,Centralno (gradsko),Parket,40196146,2954,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40196149,Po dogovoru,Korišteno,Novo Sarajevo,Trg Heroja,45.0,2,17,Centralno (gradsko),Parket,40196149,1373,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40196994,250.000,Korišteno,Sarajevo - Centar,Koševo,110.0,3,4,Centralno (Kotlovnica),Parket,40196994,824,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40197647,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Akifa Šeremeta,35.0,1,1,Struja,Laminat,40197647,2172,1980-1989,Da,6,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40197972,Po dogovoru,Korišteno,Ilidža,Nikole Šopa 9,76.0,3,3,Plin,Parket,40197972,573,2010-2019,Da,14 m2,Da,Da,Da,Da,True,Da
40201566,123.000,Korišteno,Sarajevo - Centar,Zaima Šarca,48.0,2,2,Centralno (Plin),Parket,40201566,1535,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40205751,115.000,Korišteno,"Sarajevo, Novi Grad",Trg međunarodnog prijateljstva,60.0,2,5,Centralno (gradsko),Parket,40205751,1320,1970-1979,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40207650,152.000,Novo,"Sarajevo, Novi Grad",Nije uneseno,41.0,2,2,Centralno (Kotlovnica),Nije uneseno,40207650,1676,2010-2019,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,True,Nije uneseno
40208032,108.000,Novo,Ilidža,Džemala Bijedića 279,51.4,2,7,Centralno (Kotlovnica),Nije uneseno,40208032,1817,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno
40208231,110.252,Novo,Ilidža,Džemala Bijedića 279,51.3,2,3,Centralno (Kotlovnica),Nije uneseno,40208231,1688,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno
40208252,470.000,Korišteno,"Sarajevo, Novi Grad",Milana Preloga,101.0,3,14,Centralno (gradsko),Parket,40208252,2683,Nije uneseno,Da,Ni.e uneseno,Da,Da,Da,Da,Nije uneseno,Da
40208670,103.000,Korišteno,Ilidža,Latička,49.0,2,11,Centralno (Kotlovnica),Parket,40208670,685,2010-2020,Da,4,Da,Da,Da,Da,Nije uneseno,Da
40209611,230.000,Korišteno,Novo Sarajevo,Zagrebačka,85.0,3,2,Centralno (gradsko),Parket,40209611,5148,1960-1969,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40212987,68.500,Korišteno,Sarajevo - Centar,Omera Stupca,27.0,1,Prizemlje,Struja,Nije uneseno,40212987,1931,Nije uneseno,Nije uneseno,Bez,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40216820,290.000,Korišteno,Novo Sarajevo,Grbavička 6,75.0,3,4,Centralno (gradsko),Laminat,40216820,606,1980-1989,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Da
40217147,235.000,Korišteno,Stari Grad,Safvet bega Bašagića,72.0,4,4,Centralno (Plin),Parket,40217147,572,2000-2009,Da,5,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40219239,165.000,Korišteno,Sarajevo - Centar,Čekaluša Čikma,65.0,2,1,Struja,Laminat,40219239,330,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40219842,81.000,Korišteno,"Sarajevo, Novi Grad",Salke Nazečića,40.0,2,Suteren,Centralno (gradsko),Nije uneseno,40219842,4131,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40220116,89.500,Korišteno,"Sarajevo, Novi Grad",Adema Buće,51.0,2,7,Plin,Parket,40220116,6200,2000-2009,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40220275,155.000,Korišteno,"Sarajevo, Novi Grad",Avde Ćuka,82.0,4,4,Centralno (Kotlovnica),Nije uneseno,40220275,973,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
40220628,188.000,Korišteno,Sarajevo - Centar,Alipašina ulica,81.0,3,1,Centralno (Plin),Parket,40220628,796,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
40222583,280.000,Korišteno,Sarajevo - Centar,Odobašina,83.0,3,3,Centralno (Plin),Laminat,40222583,3950,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
