id,Cijena,Stanje,Lokacija,Adresa,Kvadrata,Broj soba,Sprat,Vrsta grijanja,Vrsta poda,OLX ID,Broj pregleda,Godina izgradnje,Balkon,Kvadratura balkona,Lift,Parking,Garaža,Klima,Novogradnja,Alarm,x,y,Point
34585287,260.000,Korišteno,Sarajevo - Centar,Bulbulina,120.0,5,Nije uneseno,Centralno (Plin),Nije uneseno,34585287,18067,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.863253712936,18.423246815801,"(43.863253712936, 18.423246815801)"
34588083,118.000,Korišteno,Stari Grad,Mačkareva 11,70.0,3,Nije uneseno,Plin,Parket,34588083,4598,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.863070479316,18.441233374178,"(43.863070479316, 18.441233374178)"
34596575,340.000,Korišteno,Ilidža,Nije uneseno,200.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,34596575,4685,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.827783648685,18.300801627338,"(43.827783648685, 18.300801627338)"
34626943,140.000,Korišteno,Stari Grad,Krka,150.0,5,Nije uneseno,Struja,Brodski,34626943,9191,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84929425626814,18.430727189688128,"(43.84929425626814, 18.430727189688128)"
34630202,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,400.0,8,Nije uneseno,Drva,Parket,34630202,1577,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.863658855458,18.348871171474,"(43.863658855458, 18.348871171474)"
34646729,32.500,Korišteno,Stari Grad,Rogina,71.0,4,Nije uneseno,Drva,Brodski,34646729,3702,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86905193315327,18.4372422753853,"(43.86905193315327, 18.4372422753853)"
34646825,Po dogovoru,Novo,Stari Grad,Sumbul česma,370.0,7,Nije uneseno,Struja,Parket,34646825,8371,2010-2020,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da,43.86506069846892,18.43816227307741,"(43.86506069846892, 18.43816227307741)"
34648120,150.000,Korišteno,Stari Grad,Hadzisabanovica,120.0,3,Nije uneseno,Plin,Nije uneseno,34648120,17349,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.864488290188504,18.436456388143938,"(43.864488290188504, 18.436456388143938)"
34656807,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,161.0,4,Nije uneseno,Ostalo,Nije uneseno,34656807,3599,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84507050000001,18.34050890000003,"(43.84507050000001, 18.34050890000003)"
34669264,165.000,Korišteno,Novo Sarajevo,Drinska,200.0,7,Nije uneseno,Centralno (Kotlovnica),Parket,34669264,9204,1970-1979,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85935946099298,18.38549163261871,"(43.85935946099298, 18.38549163261871)"
34671816,Po dogovoru,Korišteno,Sarajevo - Centar,Nije uneseno,685.0,8,Nije uneseno,Ostalo,Nije uneseno,34671816,5792,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.87322974045393,18.414363760327205,"(43.87322974045393, 18.414363760327205)"
34672919,160.000,Korišteno,Sarajevo - Centar,Vrbovska,99.0,8,Nije uneseno,Ostalo,Nije uneseno,34672919,7820,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.8562586,18.413076300000057,"(43.8562586, 18.413076300000057)"
34674202,Po dogovoru,Korišteno,Novo Sarajevo,Milinkladska,550.0,5,Nije uneseno,Plin,Parket,34674202,4335,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.842856397121686,18.37797608295898,"(43.842856397121686, 18.37797608295898)"
34696253,125.000,Korišteno,"Sarajevo, Novi Grad",Bužimska,140.0,5,Nije uneseno,Plin,Laminat,34696253,11829,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.857697258431,18.35823293717,"(43.857697258431, 18.35823293717)"
34751387,320.000,Korišteno,Stari Grad,Berkuša mala,120.0,3,Nije uneseno,Ostalo,Parket,34751387,3662,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.851100878054396,18.428592151312273,"(43.851100878054396, 18.428592151312273)"
34760801,245.000,Korišteno,Novo Sarajevo,Pavla Lukača,300.0,8,Nije uneseno,Plin,Brodski,34760801,1412,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.8540601,18.392567299999996,"(43.8540601, 18.392567299999996)"
34761466,330.000,Korišteno,Ilidža,Azići,250.0,7,Nije uneseno,Centralno (Plin),Parket,34761466,6660,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da,43.84519663002267,18.31025349055176,"(43.84519663002267, 18.31025349055176)"
34777835,120.000,Korišteno,Stari Grad,Sarajevskih gazija,120.0,6,Nije uneseno,Drva,Nije uneseno,34777835,3636,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.86910607597253,18.451120024828356,"(43.86910607597253, 18.451120024828356)"
34791258,230.000,Korišteno,"Sarajevo, Novi Grad",Novopazarska,770.0,8,Nije uneseno,Plin,Brodski,34791258,3660,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84122468777599,18.38225480110782,"(43.84122468777599, 18.38225480110782)"
34815882,163.000,Korišteno,Novo Sarajevo,Isaka Samokovlije,230.0,7,Nije uneseno,Centralno (Plin),Parket,34815882,9966,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da,43.8641323508763,18.39767422596435,"(43.8641323508763, 18.39767422596435)"
34816661,60.000,Korišteno,Stari Grad,Nije uneseno,600.0,1,Nije uneseno,Ostalo,Nije uneseno,34816661,12022,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85007571394942,18.430973952917498,"(43.85007571394942, 18.430973952917498)"
34824820,295.000,Korišteno,Stari Grad,Alifakovac,105.0,4,Nije uneseno,Centralno (Plin),Parket,34824820,4969,1990-1999,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Da,43.85820690854287,18.434771960882586,"(43.85820690854287, 18.434771960882586)"
34834381,160.000,Korišteno,Ilidža,Nikole Kolumbića Šake,363.0,8,Nije uneseno,Drva,Nije uneseno,34834381,5126,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.83652967908462,18.31917988215332,"(43.83652967908462, 18.31917988215332)"
34869346,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Višegradska,854.0,8,Nije uneseno,Plin,Nije uneseno,34869346,11075,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Da,43.840180007835485,18.352353535009797,"(43.840180007835485, 18.352353535009797)"
34875833,295.000,Korišteno,Ilidža,Doglodi,200.0,7,Nije uneseno,Plin,Parket,34875833,7030,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.850914580537605,18.301284183605958,"(43.850914580537605, 18.301284183605958)"
34884166,92.000,Korišteno,Stari Grad,Mahmutovac,190.0,4,Nije uneseno,Ostalo,Nije uneseno,34884166,227,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85076044815494,18.434519833235186,"(43.85076044815494, 18.434519833235186)"
34905038,Po dogovoru,Korišteno,Stari Grad,Komatin,200.0,6,Nije uneseno,Centralno (Plin),Laminat,34905038,3438,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.848905179760465,18.42488610461203,"(43.848905179760465, 18.42488610461203)"
34906848,375.000,Korišteno,Sarajevo - Centar,Nije uneseno,408.0,8,Nije uneseno,Ostalo,Nije uneseno,34906848,6957,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.862698765197,18.422335285519466,"(43.862698765197, 18.422335285519466)"
34921568,500.000,Korišteno,Stari Grad,Bećarevo ćoše,270.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,34921568,9406,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da,43.861914318812495,18.444024240879457,"(43.861914318812495, 18.444024240879457)"
34935180,240.000,Korišteno,Sarajevo - Centar,Jabucice Avde,110.0,4,Nije uneseno,Struja,Parket,34935180,2999,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85941318284158,18.408443368971348,"(43.85941318284158, 18.408443368971348)"
34947443,390.000,Korišteno,Ilidža,Kenana Dubravića,270.0,8,Nije uneseno,Centralno (Kotlovnica),Parket,34947443,6432,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.835082485157734,18.33047734652405,"(43.835082485157734, 18.33047734652405)"
34952952,Po dogovoru,Korišteno,Banja Luka,Prijakovci b.b. Dragocaj,65.5,2,Nije uneseno,Drva,Laminat,34952952,3153,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.858177930633,18.412219941139,"(43.858177930633, 18.412219941139)"
34957896,480.000,Korišteno,Novo Sarajevo,Travnička,161.0,8,Nije uneseno,Centralno (Plin),Parket,34957896,8852,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.849936329807925,18.405592106976314,"(43.849936329807925, 18.405592106976314)"
34958479,Po dogovoru,Korišteno,Novo Sarajevo,Novopazarska,421.0,8,Nije uneseno,Centralno (Plin),Laminat,34958479,4325,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da,43.84316591994,18.390292786755,"(43.84316591994, 18.390292786755)"
34960120,150.000,Korišteno,Stari Grad,Hošin brijeg,101.0,4,Nije uneseno,Plin,Brodski,34960120,7701,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.854988604431796,18.44093031278078,"(43.854988604431796, 18.44093031278078)"
34987515,190.000,Korišteno,Stari Grad,Čadordžina,160.0,3,Nije uneseno,Drva,Nije uneseno,34987515,5521,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.866062338276,18.426678031683,"(43.866062338276, 18.426678031683)"
34991562,350.000,Korišteno,Novo Sarajevo,Reisa Fehima Spahe,207.0,4,Nije uneseno,Plin,Parket,34991562,5701,1990-1999,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.867446847788,18.387315534749,"(43.867446847788, 18.387315534749)"
35026089,Po dogovoru,Korišteno,Stari Grad,Nije uneseno,70.0,3,Nije uneseno,Plin,Nije uneseno,35026089,2812,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.854630244454,18.435541391373,"(43.854630244454, 18.435541391373)"
35060228,75.000,Korišteno,Stari Grad,hosin brijeg 80,90.0,4,Nije uneseno,Plin,Laminat,35060228,10287,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.854062329656,18.443461619318,"(43.854062329656, 18.443461619318)"
35062621,Po dogovoru,Korišteno,Sarajevo - Centar,Tuzlanska 8,128.0,4,Nije uneseno,Drva,Brodski,35062621,2309,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.854437797134,18.363430202007,"(43.854437797134, 18.363430202007)"
35063045,355.000,Korišteno,Stari Grad,Nije uneseno,220.0,8,Nije uneseno,Plin,Nije uneseno,35063045,8493,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8600326,18.429986900000017,"(43.8600326, 18.429986900000017)"
35064425,95.000,Korišteno,Sarajevo - Centar,ul Skenderija,40.0,1,Nije uneseno,Struja,Brodski,35064425,19867,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85471904608527,18.418912786816463,"(43.85471904608527, 18.418912786816463)"
35070555,450.000,Korišteno,Novo Sarajevo,Nije uneseno,220.0,8,Nije uneseno,Plin,Nije uneseno,35070555,12596,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.8540601,18.3925673,"(43.8540601, 18.3925673)"
35076695,489.000,Korišteno,Stari Grad,Skendera Kulenovića,291.0,6,Nije uneseno,Centralno (Plin),Parket,35076695,5342,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.87039775436326,18.430566257147234,"(43.87039775436326, 18.430566257147234)"
35107210,100.000,Korišteno,Sarajevo - Centar,Jukićeva,70.0,2,Nije uneseno,Plin,Brodski,35107210,11115,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.87005285374766,18.406775791024074,"(43.87005285374766, 18.406775791024074)"
35128898,Po dogovoru,Korišteno,Sarajevo - Centar,Mustafe Busuladžića,114.0,5,Nije uneseno,Centralno (Plin),Parket,35128898,3250,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.875132310935406,18.41403116640936,"(43.875132310935406, 18.41403116640936)"
35156213,Po dogovoru,Korišteno,Sarajevo - Centar,Kalemova,280.0,8,Nije uneseno,Plin,Parket,35156213,1959,Prije 1950,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da,43.85757514288,18.395718969405,"(43.85757514288, 18.395718969405)"
35170969,180.000,Korišteno,Ilidža,Nije uneseno,150.0,6,Nije uneseno,Plin,Nije uneseno,35170969,15098,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.835189445063,18.317767269909,"(43.835189445063, 18.317767269909)"
35185593,250.000,Korišteno,"Sarajevo, Novi Grad",Avde Palića,134.0,5,Nije uneseno,Ostalo,Beton,35185593,5612,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.874892273873854,18.316969833685334,"(43.874892273873854, 18.316969833685334)"
35199105,229.000,Korišteno,Ilidža,Lepenička,300.0,8,Nije uneseno,Centralno (Plin),Parket,35199105,7905,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.835461699794045,18.31666933451538,"(43.835461699794045, 18.31666933451538)"
35226927,138.000,Korišteno,Stari Grad,Harbina,79.0,3,Nije uneseno,Centralno (Kotlovnica),Parket,35226927,7958,1980-1989,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.851267223775935,18.42714375844423,"(43.851267223775935, 18.42714375844423)"
35241454,290.000,Korišteno,"Sarajevo, Novi Grad",Avde Hodžića,432.0,8,Nije uneseno,Centralno (Plin),Parket,35241454,3843,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.841077659853404,18.365163765264924,"(43.841077659853404, 18.365163765264924)"
35241635,260.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,590.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,35241635,5351,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.843136017797676,18.368575535131868,"(43.843136017797676, 18.368575535131868)"
35250172,Po dogovoru,Novo,Ilidža,Edhema Eke Džubura,330.0,6,Nije uneseno,Ostalo,Nije uneseno,35250172,7817,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.836374900662,18.302185405835,"(43.836374900662, 18.302185405835)"
35272578,370.000,Korišteno,"Sarajevo, Novi Grad",Gatacka 64,416.0,8,Nije uneseno,Struja,Nije uneseno,35272578,807,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.844351576303,18.360783867538,"(43.844351576303, 18.360783867538)"
35290098,Po dogovoru,Korišteno,Ilidža,Željeznička 102,400.0,8,Nije uneseno,Centralno (Kotlovnica),Parket,35290098,68246,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da,43.83523726693288,18.301863540753175,"(43.83523726693288, 18.301863540753175)"
35322279,180.000,Korišteno,Novo Sarajevo,Nije uneseno,170.0,7,Nije uneseno,Centralno (Plin),Parket,35322279,4478,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.857211615967,18.387573665934,"(43.857211615967, 18.387573665934)"
35325351,95.000,Korišteno,Stari Grad,Džeka,74.0,3,Nije uneseno,Struja,Ostalo,35325351,5866,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.849773964177004,18.429729407934587,"(43.849773964177004, 18.429729407934587)"
35326577,410.000,Korišteno,Stari Grad,Hendina,250.0,8,Nije uneseno,Centralno (Plin),Nije uneseno,35326577,6142,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Da,43.85561525899428,18.432068294195574,"(43.85561525899428, 18.432068294195574)"
35368194,650.000,Korišteno,Sarajevo - Centar,Kalemova,260.0,6,Nije uneseno,Centralno (Plin),Parket,35368194,9034,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.8593221166793,18.40574850497137,"(43.8593221166793, 18.40574850497137)"
35382274,Po dogovoru,Korišteno,Sarajevo - Centar,Bulbulina,120.0,6,Nije uneseno,Plin,Nije uneseno,35382274,4872,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86322091026564,18.423118490551815,"(43.86322091026564, 18.423118490551815)"
35387626,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,500.0,8,Nije uneseno,Centralno (Plin),Parket,35387626,8399,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da,43.862215007812,18.318064174963,"(43.862215007812, 18.318064174963)"
35406820,134.900,Korišteno,Novo Sarajevo,Trebevićka,166.0,6,Nije uneseno,Centralno (Plin),Nije uneseno,35406820,7069,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84728242071467,18.414110802807613,"(43.84728242071467, 18.414110802807613)"
35410068,140.000,Korišteno,Stari Grad,Hafiza Ibrahima trebinjca,55.0,2,Nije uneseno,Centralno (Plin),Laminat,35410068,5982,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8548570835024,18.43537277570192,"(43.8548570835024, 18.43537277570192)"
35410695,300.000,Korišteno,Sarajevo - Centar,Bjelave,80.0,2,Nije uneseno,Drva,Brodski,35410695,9678,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da,43.8562586,18.413076300000057,"(43.8562586, 18.413076300000057)"
35460962,150.000,Korišteno,Novo Sarajevo,Ivanjska br. 26,100.0,2,Nije uneseno,Ostalo,Nije uneseno,35460962,3966,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.862863796918,18.385372012854,"(43.862863796918, 18.385372012854)"
35505084,118.000,Korišteno,Novo Sarajevo,Novopazarska,250.0,8,Nije uneseno,Struja,Brodski,35505084,11092,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84110756302764,18.38396277348022,"(43.84110756302764, 18.38396277348022)"
35506351,370.000,Korišteno,Sarajevo - Centar,Envera Čolakovića,302.0,8,Nije uneseno,Ostalo,Nije uneseno,35506351,59387,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.86450498090812,18.420071501110897,"(43.86450498090812, 18.420071501110897)"
35524860,350.000,Korišteno,Sarajevo - Centar,Curak,343.0,8,Nije uneseno,Centralno (Plin),Parket,35524860,52054,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86257112904002,18.423333067273006,"(43.86257112904002, 18.423333067273006)"
35527268,150.000,Korišteno,Novo Sarajevo,Hrasno Brdo,385.0,8,Nije uneseno,Drva,Nije uneseno,35527268,3381,1990-1999,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8540601,18.392567299999996,"(43.8540601, 18.392567299999996)"
35533915,280.000,Korišteno,Ilidža,Kasindolska,200.0,8,Nije uneseno,Centralno (Kotlovnica),Nije uneseno,35533915,3330,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.832211210429,18.316229452237,"(43.832211210429, 18.316229452237)"
35616603,350.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,200.0,5,Nije uneseno,Centralno (Kotlovnica),Nije uneseno,35616603,6406,2010-2019,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.84507050000001,18.34050890000003,"(43.84507050000001, 18.34050890000003)"
35619084,150.000,Korišteno,Novo Sarajevo,Gornjovakufska ulica - Vraca,140.0,4,Nije uneseno,Ostalo,Nije uneseno,35619084,7613,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84547181439128,18.4014829627655,"(43.84547181439128, 18.4014829627655)"
35621285,180.000,Korišteno,Novo Sarajevo,Put Mladih Muslimana 16,220.0,8,Nije uneseno,Centralno (Kotlovnica),Laminat,35621285,2306,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.845262894741,18.387878798642,"(43.845262894741, 18.387878798642)"
35626769,180.000,Korišteno,Novo Sarajevo,Ruđera Boškovića,120.0,6,Nije uneseno,Struja,Parket,35626769,2752,2000-2009,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.86315769128344,18.39076485554199,"(43.86315769128344, 18.39076485554199)"
35637682,Po dogovoru,Korišteno,Sarajevo - Centar,Panjina kula,370.0,3,Nije uneseno,Centralno (Kotlovnica),Brodski,35637682,4099,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno,43.87284303170847,18.426058191632137,"(43.87284303170847, 18.426058191632137)"
35654051,159.000,Korišteno,Sarajevo - Centar,Mjedenica - Save Skarića,82.0,2,Nije uneseno,Ostalo,Ostalo,35654051,12781,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.855086531159,18.423802453851,"(43.855086531159, 18.423802453851)"
35655692,460.000,Korišteno,Novo Sarajevo,Ljubljanska,250.0,3,Nije uneseno,Centralno (Kotlovnica),Ostalo,35655692,8946,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Da,43.8483347136669,18.402824067272945,"(43.8483347136669, 18.402824067272945)"
